Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/15/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Greece,GRC,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.344539413,7.250544455,7.402098122,7.698410359,7.966446717,8.099351952,8.033227743,7.848160604,7.615816597,7.446890341,7.396938874,7.42352951,7.543425198,7.721139079,7.877773284,7.955484837,7.887331315,7.735991813,7.553273965,7.407261876,7.331135095,7.312230451,7.351531094,7.422650978,7.475631809,7.478631926,7.49522268,7.466363008,7.417455828,7.382638665,7.37167757,7.356579653,7.344353724,7.326462956,7.287550878,7.216132326,7.122665943,7.016240545,6.886181785,6.717737895,6.505742614,6.302848741,6.055226912,5.788305962,5.546531091,5.359376739,5.226114023,5.130761902,5.052262352,4.977137835,4.911766145,4.842326941,4.825579044,4.84556987,4.874239318,4.892073366,4.894405492,4.872723083,4.842458097,4.829482169,4.847236694
Greece,GRC,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,128.122,123,117.878,116.385,114.893,113.4,111.908,110.415,108.893,107.37,105.848,104.325,102.803,101.276,99.749,98.221,96.694,95.167,92.209,89.251,86.292,83.334,80.376,78.877,77.377,75.878,74.379,72.88,69.088,65.296,61.504,57.712,53.919,53.397,52.874,52.351,51.828,51.305,50.636,49.967,49.299,48.63,47.961,47.548,47.136,46.723,46.311,45.898,45.612,45.326,45.041,44.755,44.469,44.217,43.964,43.712,43.46,43.207,42.478,41.749,
Greece,GRC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,3.420000076,4.940000057,7.809999943,8.100000381,7.800000191,7.360000134,7.360000134,7.650000095,7.460000038,7.019999981,7.659999847,7.840000153,8.609999657,8.859999657,9.06000042,9.659999847,9.579999924,10.84000015,11.85000038,11.25,10.46000004,9.970000267,9.409999847,10.31000042,9.989999771,9.010000229,8.399999619,7.760000229,9.619999886,12.71000004,17.86000061,24.44000053,27.46999931,26.48999977,24.89999962,23.54000092,21.48999977,19.29000092,17.30999947,16.29999924
Greece,GRC,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11999989,12.57999992,11.90999985,11.02999973,10.56000042,9.710000038,11.88000011,11.72999954,10.32999992,10.06999969,8.390000343,9.93999958,12.94999981,17.70000076,22.15999985,24.48999977,23.01000023,23.13999939,22.22999954,20.39999962,18.39999962,15.85999966,14.88000011
Greece,GRC,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,57.04000092,,,,,,,,,,48.43999863,,,,,,,,,,48.52999878,48.43000031,51.90000153,51.66999817,51.50999832,50.99000168,50.41999817,50.99000168,50.54999924,49.93000031,48.25,48.61000061,48.68999863,49.08000183,49.20000076,49.65999985,48.84999847,52.06000137,52.36000061,52.29000092,51.54000092,51.79999924,52.24000168,52.99000168,52.90000153,53.08000183,52.93000031,52.97999954,53.45000076,53.5,52.65999985,52.33000183,52.02999878,51.83000183,51.99000168,52.15000153,52.08000183,51.88999939,51.95999908,51
Greece,GRC,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.61999893,38.66899872,38.08200073,37.68399811,37.16199875,36.93899918,37.16500092,35.72900009,40.40200043,39.81000137,38.80699921,36.44200134,36.30899811,34.98099899,37.30799866,33.73199844,32.23699951,31.02799988,30.11899948,30.73999977,30.10300064,29.18600082,29.17099953,28.4260006,28.06399918,26.01000023,24.69599915,25.09799957,23.31500053,22.51300049,21.24699974
Greece,GRC,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.12000084,43.62000084,42.47000122,42.92000008,41.78000069,41.21999931,39.94000053,38.47999954,36.18000031,35.19999886,32.02000046,32.05000019,31.86000061,27.98999977,27.8399992,27.52000046,26.54000092,26.42999935,26.36000061,26.9800005,27.15999985,27.18999958,27.64999962,26.47000074,25.19999933,24.49000072,24.41000032,23.65000057,21.78000021,
Greece,GRC,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.35400009,35.90399933,34.65000153,33.77999878,33.54600143,31.90399933,30.53899956,34.81000137,32.4640007,32.70000076,30.73699951,31.99500084,31.52099991,32.75999832,29.93400002,29.45299911,29.07699966,28.2689991,27.31399918,24.19000053,19.42300034,16.10199928,14.58300018,15.77799988,15.15999985,14.75599957,15.9090004,15.96899986,15.95199966,15.875
Greece,GRC,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,0.9,,,0.7,0.9,0.6,0.8,0.8,0.5,0.7,1.3,2,2.7,2.5,2.9,2.8,2.1,1.6,0.6,,
Greece,GRC,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,,6.8,,,7.2,7,6.9,6.7,7,7.1,7,6.7,6.1,5.8,5.9,5.9,5.8,6.3,6.6,7.2,,
Greece,GRC,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.61494446,10.97902489,10.86962318,10.85597706,9.96563244,11.43558979,11.27762222,11.30030632,11.3433733,11.88302231,12.4864769,10.95836353,10.02416801,8.13985443,8.89508533,8.51171875,8.72298622,8.72743034,8.48062229,7.88286924,
Greece,GRC,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,0.004629143,,,,
Greece,GRC,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,
Greece,GRC,"Prevalence of overweight (modeled estimate, % of children under 5)",SH.STA.OWGH.ME.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,11,11.4,11.8,12.1,12.5,12.8,13.1,13.3,13.6,13.8,14,14.2,14.3,14.3,14.3,14.3,14.2,14.1,14.1,13.9
Greece,GRC,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Prevalence of current tobacco use, males (% of male adults)",SH.PRV.SMOK.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.8,,,50.5,,48.9,,47.8,,46.5,,45.3,,
Greece,GRC,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,,,,,,,,,,,,,,,,,,,,,72,95,83,72,60,54,80,82,83,54,54,85,89,89,90,90,90,90,89,88,89,91,92,94,95,96,98,99,99,99,99,99,99,99,99,99,99,99,99,99,
Greece,GRC,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4
Greece,GRC,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12.8,12.6,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.6,12.6,12.8,13.1,13.3,13.6,14,14.3,14.7,15.1,
Greece,GRC,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,12.9152298,12.97782993,14.04695034,14.83285046,16.68581009,16.99448967,17.20153046,16.05127907,16.14664078,15.58304024,16.08687973,16.63324928,18.3887291,19.81959915,22.25793076,23.80635071,25.47027016,23.98855019,23.53120995,24.18700027,35.11135864,33.54803848,36.78599167,38.38496017,35.95558167,39.62036133,43.48873138,44.67810822,46.38552094,50.7843399,58.03318024,64.92796326,70.00507355,76.22245026,85.31207275,90.0983429,87.39504242,,,103.7962799,109.1592636,113.7406006,116.3768234,122.4020004,,131.540863,136.6025696,142.8520355,148.5308838,
Greece,GRC,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,,,,,,,,,,,,,38.39348984,37.19260025,36.25476837,33.8987999,31.44866943,25.49992943,23.65856934,20.70892906,13.77116013,,9.332810402,,10.23764038,9.055379868,7.992529869,6.276609898,7.268300056,7.722259998,,8.891599655,9.214099884,,11.83854961,,13.19816017,10.74851036,11.00218964,10.63070965,9.698280334,6.30381012,4.854400158,3.930069923,5.073440075,4.32626009,5.052410126,7.658239841,,,2.436320066,,,6.665470123,8.336990356,4.723169804,5.176579952,4.257060051,4.649409771,3.729490042,
Greece,GRC,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.953750134,5.029689789,5.559840202,5.818990231,5.747990131,5.96021986,5.862720013,5.530389786,5.624010086,5.18862009,,,4.811190128,4.660679817,4.659019947,4.367040157,4.236670017,4.264410019,4.20472002,4.311639786,4.437019825,4.480500221,
Greece,GRC,"Secondary education, duration (years)",SE.SEC.DURS,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Greece,GRC,"Children out of school, primary, male",SE.PRM.UNER.MA,,,,,,,,,,,,37327,35661,31297,24770,24259,24802,28119,31484,35042,41001,34442,32236,28360,28520,29058,33481,43168,39565,41184,40723,41198,49003,54344,53781,48766,45084,38599,11497,8182,3530,8399,7183,7516,6916,10700,10849,11701,,,6393,6139,4937,4392,8097,5996,4480,4374,5390,3778,
Greece,GRC,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,,,,,,,,,,,,92.66921234,95.33500671,94.79686737,92.84616089,97.33274078,96.93457794,96.37657166,98.02844238,93.45143127,96.21639252,98.67308807,98.18076324,99.08209229,99.78524017,98.53170013,93.20271301,,97.30621338,,,99.08467102,,,,,,,,,,,,,96.80181885,96.0973587,97.57124329,,,,92.60372162,94.58029175,90.20220184,91.59214783,,96.22756958,98.85993958,98.25012207,99.59918213,,
Greece,GRC,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,,,,,,,,,,,,100.95338,102.26772,104.96655,106.29128,101.62871,97.56067,96.04144,96.17686,98.32944,98.52909,103.93809,99.41568,98.89814,95.99129,96.01832,96.83233,95.75383,93.31568,94.41615,,,89.14578,,,,,,97.94141,107.32613,103.12085,103.96658,102.68839,101.24601,101.05103,97.03742,96.65444,98.93801,,,102.5724,101.82625,102.33052,101.22958,99.15379,103.26313,101.1141,99.243,,,
Greece,GRC,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,98.96704865,,,,,,,,,,98.98399353,,,,,,,,,,98.94052887,,,,99.52918243,,99.56192017,,99.49108887,,98.81485748,,,,,,,99.16000366,,
Greece,GRC,Coverage of social safety net programs in 2nd quintile (% of population),per_sa_allsa.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.376258,0.43578,0.490976,0.546728,0.594375,0.634707,0.668325,0.694869,0.721571,0.739678,0.738891,0.723639,0.711752,0.733057,0.744006,0.758156,0.756455,0.779771,0.767948,0.770949,0.783741,0.772831,0.762095,0.719861,0.685952,0.686414,0.660583,0.651913,0.640762,0.647754,0.643007
Greece,GRC,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.65136565,13.07380772,10.41553458,6.061855285,7.535869081,4.79316894,7.787579082,10.4808193,10.74508559,10.6928091,10.62144667,9.721711657,9.828947575,10.38247618,7.342873397
Greece,GRC,GNI (current LCU),NY.GNP.MKTP.CN,387132100,443699300,466045100,527695900,598157800,687517900,766921600,828571500,903422900,1037912700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13818E+11,2.26699E+11,2.34783E+11,2.32261E+11,2.19166E+11,1.97672E+11,1.89957E+11,1.79878E+11,1.78386E+11,1.76225E+11,1.73644E+11,1.76016E+11,1.77578E+11,1.81585E+11,1.64621E+11
Greece,GRC,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.000875044,0.001099811,0.003644502,0.004106548,0.003896061,0.003857604,0.002186285,0.002299822,0.002355827,0.002857631,0.002214227,0.001400273,0.001210776,0.000440517,0.000346503,0.000446505,0.00044596,0.000161682,7.66E-06,0.000808217,0.001407324,0.001023586,0.000620091,0.000425174,0.000273435,0.00068335,0.000580418,0.000531967,0.000387624,0.000212753,0.000289694,0.000356535,0.000350602,0.000213737,0.000142173,0.000200637,0.00026363,0.000517716,0,
Greece,GRC,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,3055000,-1337400,-3541300,-7020900,-15024400,-21280500,-15954000,-14734700,-22067300,-34679900,-37882000,-45028000,-60589000,-98472000,-63211000,-67262000,-94435000,-78708000,-86717000,-86879000,-53622000,52836000,-102129000,-112965000,-158314000,-273823000,-228157000,123640000,-141286000,-251101000,-475574000,-699101000,-350002000,-295095000,8556000,1000,0,0,0,0,-1000,1000,-1000,147000,0,0,-1000,0,0,-1000,-2000,-3000,-2000,-3000,-5000,-14000,-11000,-12000,-10000,-10000,0
Greece,GRC,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28904E+11,2.63849E+11,2.90181E+11,2.70177E+11,2.40047E+11,2.23898E+11,1.99402E+11,1.95023E+11,1.95636E+11,1.62207E+11,1.5976E+11,1.66886E+11,1.76144E+11,1.72585E+11,
Greece,GRC,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,,,,,,,,,,,63900141.1,79015418.45,95675851.44,121766152.6,131929146.4,158196648.3,188382686.7,224083777.1,250886261.7,296374640.9,331291795.9,365695245.7,408191681.1,461965481.3,502712169.1,563236810.3,573251815.5,644746186.7,731086037.6,847607821.1,900276379.8,948891136.9,1011612790,1061863933,1141114068,1204594157,1277489249,1386323968,1502534645,1538730285,1700966600,1819861909,1887509143,2009227438,2140850686,2292655068,2381168251,2524844938,2570752207,2537616348,2394106898,2379439807,2486138851,2245753032,2272399137,2261931456,2242465665,2341694179,2468980122,2588986966,
Greece,GRC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.61467728,18.86539335,17.934107,18.20056455,19.12695141,18.74760261,19.3327722,19.43872231,20.51751706,20.3440195,17.80449024,19.987243,17.99835805,15.65977806,15.31347061,14.90122233,14.3771178,14.80477643,15.05994684,14.11966778,14.4993252,14.53201854,13.72869388,13.62843825,13.32804887,14.99749946
Greece,GRC,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7635742000,7498289000,7578586000,7692227000,7932004000,7678844000,7635975000,7461689000,7450693000,7573130000,7844365000,6766493000,5898744000,5967550000,6263729000,6556714000,6741743000,7145865000,6644245000,6985230000,6816133000,6309204000,7131105000,6987055000,7355611000,7045605000
Greece,GRC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,631632347.3,700605823.6,769366899.1,900360280.3,1115046401,1308623061,1342050635,1412506373,1579116079,1811909654,2000806818,2212454545,2733386364,4490322209,5389988636,6042157279,6489141791,7481739130,8625547310,11091655934,14356163070,13479680197,13459198980,12208637771,11571638452,11598554157,14070949367,15884209864,17767852510,19664089383,24815116079,25647743503,27828550232,25002288942,25323011236,31047568760,33853424405,33000637714,37510447365,40084618581,45152926110,45421484564,46512542819,59861400677,70208942141,73315605024,86576754485,1.11487E+11,1.27493E+11,94913549597,87267168433,88586708278,80645644376,78027274202,80045055961,64844045795,63177835943,72852456479,87230828446,85870633405,74776698634
Greece,GRC,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,,6.522594536,4.499653683,5.319749236,10.04694839,7.389227087,6.849825457,7.337241387,6.591370621,6.556710021,6.332067811,5.325314982,5.945722576,6.188877597,1.381416602,8.359203104,5.589574592,8.33932738,7.024868356,5.7561519,0.40593522,0.77308459,2.270374931,2.392920102,0.84069257,1.186569467,-1.400486873,2.154261268,3.685511899,6.119788137,2.244061155,2.08762162,1.343159881,-0.197210007,1.416671869,3.044069707,3.212788855,2.891900821,4.152465863,3.512392456,2.759009163,3.868211113,4.564072306,4.185317805,3.713907008,3.425529798,3.715744155,4.391241783,2.161608112,-0.801274142,-5.919553772,-8.239268315,-6.919531336,-4.125965995,-0.363199946,0.3547228,-0.493422277,1.66568552,0.558011331,1.763185874,-5.495638174
Greece,GRC,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,7670844200,8008252900,8542588100,8899084900,9729687300,10601875300,11266066600,12220113800,12384366000,13334296600,13925918000,14614065000,15442120000,16462225000,18484230000,20690337000,21752304000,23171751000,23983498000,25385607000,25437241000,27171459000,26615345000,27572941000,28312266000,29398544000,29076849000,29141580000,27538836000,29025933000,29200088000,28762087000,27899224000,28624604000,28309734000,29895705000,31470670000,30473984000,31264030000,32380238000,33556724000,35155494000,36112191000,37191544000,38708807000,40294423000,43035113000,45356710000,44298986000,45195405000,43311712000,40299200000,38338324000,35902470000,35456436000,36419334000,36379611000,35989252000,34746937000,35320972000,36248152000
Greece,GRC,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,,,2.69,,2.76,,3.227133,,2.910547,,3.06,,
Greece,GRC,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.71586037,31.76613046,25.02041663,31.42616953,30.57817192,38.59946331,40.46833446,42.21824672,46.28433176,41.19830001,45.31689397,48.49632217,58.58983368,60.0209156,60.30791086
Greece,GRC,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.9,,,,,,,,,,,,,1.7,,
Greece,GRC,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,
Greece,GRC,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,,,,,,,,,,,,,5.2,,
Greece,GRC,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,
Greece,GRC,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92980697,30.19083795,29.67995231,30.02280544,31.48406481,32.45042961,33.75708402,33.97232338,36.57222666,34.38075438,36.98647748,38.3407635,38.55377021,39.46046251,39.65739532,40.82762002,42.97402038,42.55288939,36.86063597,45.81594781,44.13611639,47.35810506,46.6692017,45.21644065,47.34080471,
Greece,GRC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,12.90267934,12.48364099,12.63640958,12.70294046,14.09975237,13.96490905,14.2863225,13.89605477,13.77116861,12.32282943,14.93487112,15.59784975,13.97016215,13.81211855,15.59258369,16.3554572,15.09763675,13.00029739,15.12129057,,,,,18.58084129,18.63608852,19.52190171,20.52808216,21.43304629,22.47052184,20.93777279,21.26687723,19.70767677,19.13473006,20.32650575,19.97920074,20.24284251,20.21361261,19.7756802,20.38603357,22.47769443,24.26841791,24.12327296,24.86966867,24.88137603,26.66965802,26.4585125,26.94565951,26.1936671,
Greece,GRC,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,70667644.9,83345561.26,98752751.28,124284666.2,166896551.7,214115920.8,263683052.1,336346294.9,397593543.7,526397652.2,848129126.9,1082259721,1324490095,1652501834,1892765957,2076008804,2397358767,2685957447,3142831988,,,,,9635000000,10704000000,12123000000,13571000000,14777000000,16339000000,17732000000,20520000000,22301000000,23440000000,24537000000,25891000000,28892000000,30641000000,29344000000,29700000000,27272000000,26621000000,24455000000,24088000000,24422000000,24908000000,25963000000,26299000000,26687000000,
Greece,GRC,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.37123871,,,86.73586273,,,84.97610474,,,
Greece,GRC,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,242101200,267482900,286669630,292161880,281585440,250520560,273284990,286873600,349516700,317766800,318014730,534814271,1125644544,1291978636,1454967385,1291435722,1268118821,1476777090,2157055983,3292536814,3606607178,2553564856,2630216481,2380722492,2220066694,2216191387,2811792217,4299295461,5012214145,4584865250,4721071254,6400005237,5937644103,9135322990,15809339689,16118557930,18782300412,13652307051,18501070728,19352094678,14594006579,6244166654,9431530975,5801377075,2707782609,2287009893,2849953559,3647605325,3489670238,5486122598,6352405963,6743416891,7255024355,5763071364,6236284819,6027606781,6851247713,7803722132,7578500699,8507452887,11931180005
Greece,GRC,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,,,,,,,,,,,,,8.623750759,,,,,9.260530043,,,,,10.54501315,,,,,13.01314991,,,,,16.26137973,,,,,17.57030144,,,,,18.6850091,,,,,19.46125835,,,,,20.09913008,,,,,22.73922719,,,
Greece,GRC,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00408164,,,,,,,,,,2.926981968,,,,,,,,,,2.93605704,,,,,,,,,,
Greece,GRC,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,100,,,,,100,,,,,100,100,100,100,100,100,100,100,,,
Greece,GRC,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,66.97224636,65.82019675,65.65567876,65.35269441,66.77097054,65.69302493,64.53960252,63.03795855,62.01793584,60.71104253,60.22688406,58.2795291,57.32632491,55.87974777,54.95667583,53.52906306,52.87586668,51.65448005,51.08186964,49.86910813,43.96632367,43.3427762,42.37605239,42.52553389,42.023701,42.11956522,41.81494662,42.09115282,41.14035088,41.00529101,40.90909091,43.24577861,43.25842697,42.76377218,43.11926606,42.31830727,41.95612431,42.98808433,42.71217712,,,,,,,,,,,,
